Document|Id|Text|Username|Date|Hashtags|Mentions|Likes|Retweets|Url|Clean_text
doc_2991|1575869529942786053|Jesus is really mad at #DeSantis #RepublicanMAGAinFLORIDAandEastCoast or that’s what GOP &amp; #EvangelicalsClaimWhenCrisisHitsDemStates #RepublicansVotedAgainstSandyFunding @FoxNews #HurricaneIan|ToniGenovese11|Fri Sep 30 15:25:48 +0000 2022|['DeSantis', 'RepublicanMAGAinFLORIDAandEastCoast', 'EvangelicalsClaimWhenCrisisHitsDemStates', 'RepublicansVotedAgainstSandyFunding', 'HurricaneIan']|['FoxNews']|0|0|https://twitter.com/ToniGenovese11/status/1575869529942786053|['jesu', 'realli', 'mad', 'desanti', 'republicanmagainfloridaandeastcoast', 'gop', 'amp', 'evangelicalsclaimwhencrisishitsdemst', 'republicansvotedagainstsandyfund', 'foxnew', 'hurricaneian']
doc_2992|1575869521172516864|"Praying for everyone in the Carolina’s now! Florida…how we holding up? Daytona Beach still has no power 😔

#HurricaneIan 
#Ian2022 
#Florida
#FloridaStrong💪🏾"|JayTalk7|Fri Sep 30 15:25:46 +0000 2022|['HurricaneIan', 'Ian2022', 'Florida', 'FloridaStrong']||2|0|https://twitter.com/JayTalk7/status/1575869521172516864|['pray', 'everyon', 'carolina', 'hold', 'daytona', 'beach', 'still', 'power', 'hurricaneian', 'florida']
doc_2993|1575869514004119555|"9/30/2022  #HurricaneIan Florida Landfall
https://t.co/fGv2hNZv1p https://t.co/l2RVdhYIgt"|bettycjung|Fri Sep 30 15:25:45 +0000 2022|['HurricaneIan']||0|0|https://twitter.com/bettycjung/status/1575869514004119555|['hurricaneian', 'florida', 'landfal']
doc_2994|1575869507650088960|HAPPY FRIDAYYYY FROM THE VIBE HERSELF 🎉🔋✨✨ ENJOY!! 😝 #fridaymorning #HurricaneIan #tiktok #TikTok #TikTokviral #twitch #twitchstreamer #twitchaffiliate #vibe #dance #newyork #ny #Florida #hips #game #gamergirl #GameBlackFriday #Overwatch2 #PS4live https://t.co/0gZmpoMqmi|Bregaminglive|Fri Sep 30 15:25:43 +0000 2022|['fridaymorning', 'HurricaneIan', 'tiktok', 'TikTok', 'TikTokviral', 'twitch', 'twitchstreamer', 'twitchaffiliate', 'vibe', 'dance', 'newyork', 'ny', 'Florida', 'hips', 'game', 'gamergirl', 'GameBlackFriday', 'Overwatch2', 'PS4live']||1|1|https://twitter.com/Bregaminglive/status/1575869507650088960|['happi', 'fridayyyi', 'vibe', 'enjoy', 'fridaymorn', 'hurricaneian', 'tiktok', 'tiktok', 'tiktokvir', 'twitch', 'twitchstream', 'twitchaffili', 'vibe', 'danc', 'newyork', 'ny', 'florida', 'hip', 'game', 'gamergirl', 'gameblackfriday']
doc_2995|1575869469141782529|"You guys… #HurricaneIan Update ☔️

Versailles is a DISASTER! Water flooded the house and we can’t even wrap our heads around the damage. Luckily we’re ok. 💗

Everybody please stay safe! 🙏❤️
https://t.co/xH9nUqnbaA"|JackieSiegelusa|Fri Sep 30 15:25:34 +0000 2022|['HurricaneIan']||33|5|https://twitter.com/JackieSiegelusa/status/1575869469141782529|['hurricaneian', 'updat', 'versail', 'disast', 'water', 'flood', 'hous', 'even', 'wrap', 'head', 'around', 'damag', 'luckili', 'everybodi', 'pleas', 'stay', 'safe']
doc_2996|1575869466616922113|Literally nowhere in the path of #HurricaneIan made it away unscathed. All this is from the northern suburbs of Orlando…. Literally hours from the coastline #hurricane #flooding #florida https://t.co/vrIM2WtGPv|ProbablyCarlo|Fri Sep 30 15:25:33 +0000 2022|['HurricaneIan', 'hurricane', 'flooding', 'florida']||0|0|https://twitter.com/ProbablyCarlo/status/1575869466616922113|['liter', 'nowher', 'path', 'hurricaneian', 'made', 'away', 'unscath', 'northern', 'suburb', 'liter', 'hour', 'coastlin', 'hurrican', 'flood', 'florida']
doc_2997|1575869451710316544|I hope #Florida has emergency kits to sustain them. So sad. Pray for victims of #HurricaneIan https://t.co/9lPNL8yUo7|columbuscareers|Fri Sep 30 15:25:30 +0000 2022|['Florida', 'HurricaneIan']||0|0|https://twitter.com/columbuscareers/status/1575869451710316544|['hope', 'florida', 'emerg', 'kit', 'sustain', 'sad', 'pray', 'victim', 'hurricaneian']
doc_2998|1575869450070282241|In #Orlando, #safety is our highest priority. We will be actively sharing information about businesses that have resumed operations following #HurricaneIan. As new information comes in, we will continue to update https://t.co/KICCFg0Z0y to keep you informed.|kdrothbauer|Fri Sep 30 15:25:29 +0000 2022|['Orlando', 'safety', 'HurricaneIan']||1|0|https://twitter.com/kdrothbauer/status/1575869450070282241|['orlando', 'safeti', 'highest', 'prioriti', 'activ', 'share', 'inform', 'busi', 'resum', 'oper', 'follow', 'hurricaneian', 'new', 'inform', 'come', 'continu', 'updat', 'keep', 'inform']
doc_2999|1575869445423046656|If anyone out there wants to donate to the Florida Disaster Fund to help with the hurricane recovery - https://t.co/tBvl2d3mew #ServeFL #hurricaneian #Hurricane_Ian #floridahurricane #FloridaStrong #FloridaStorm|joelpanetta|Fri Sep 30 15:25:28 +0000 2022|['ServeFL', 'hurricaneian', 'Hurricane_Ian', 'floridahurricane', 'FloridaStrong', 'FloridaStorm']||1|0|https://twitter.com/joelpanetta/status/1575869445423046656|['anyon', 'want', 'donat', 'florida', 'disast', 'fund', 'help', 'hurrican', 'recoveri', 'servefl', 'hurricaneian', 'floridahurrican', 'floridastrong', 'floridastorm']
doc_3000|1575869416536829954|Our street was like a river. We are okay we are #Thankful our home is ok. Sadly our neighbor cannot find her pool screen cage that wind was wicked! #HurricaneIan #FortMyers #wickednbad #wind https://t.co/pM2deIvGnD|ScavoPetService|Fri Sep 30 15:25:21 +0000 2022|['Thankful', 'HurricaneIan', 'FortMyers', 'wickednbad', 'wind']||0|0|https://twitter.com/ScavoPetService/status/1575869416536829954|['street', 'like', 'river', 'okay', 'thank', 'home', 'sadli', 'neighbor', 'find', 'pool', 'screen', 'cage', 'wind', 'wick', 'hurricaneian', 'fortmyer', 'wickednbad', 'wind']
doc_3001|1575869413483773952|"SGN is covering Hurricane Ian as it approaches the South Carolina coast with multiple cams and audio. #HurricaneIan #Hurricane 

https://t.co/eCWjyOYChm"|ScottCeeSG|Fri Sep 30 15:25:21 +0000 2022|['HurricaneIan', 'Hurricane']||1|1|https://twitter.com/ScottCeeSG/status/1575869413483773952|['sgn', 'cover', 'hurrican', 'ian', 'approach', 'south', 'carolina', 'coast', 'multipl', 'cam', 'audio', 'hurricaneian', 'hurrican']
doc_3002|1575869409016438784|#HurricaneIan In North Port FL. I'm just glad my daily and I made it out alive. Wind gusts clocked out at 155mph. We made it by hiding in the walk in closet. Fort Myers and Sanibel are destroyed. https://t.co/eD5KW88VdH|lauraj855417|Fri Sep 30 15:25:20 +0000 2022|['HurricaneIan']||2|1|https://twitter.com/lauraj855417/status/1575869409016438784|['hurricaneian', 'north', 'port', 'fl', 'glad', 'daili', 'made', 'aliv', 'wind', 'gust', 'clock', 'made', 'hide', 'walk', 'closet', 'fort', 'myer', 'sanibel', 'destroy']
doc_3003|1575869407426797569|We’re starting to see the goodness coming out of #HurricaneIan but we need more help, ready to join the fight? Urgent call for physician volunteers! #SWFL #FloridaStrong @StoriesImg @ECFMG_IMG #IMG #SOS @NCHFlorida @NCH_Heart @GovRonDeSantis @RedCross @FloridaMedical @P4HR @ndn https://t.co/kTlNvHoVmS|GCudemusMD|Fri Sep 30 15:25:19 +0000 2022|['HurricaneIan', 'SWFL', 'FloridaStrong', 'IMG', 'SOS']|['StoriesImg', 'ECFMG_IMG', 'NCHFlorida', 'NCH_Heart', 'GovRonDeSantis', 'RedCross', 'FloridaMedical', 'P4HR', 'ndn']|1|0|https://twitter.com/GCudemusMD/status/1575869407426797569|['start', 'see', 'good', 'come', 'hurricaneian', 'need', 'help', 'readi', 'join', 'fight', 'urgent', 'call', 'physician', 'volunt', 'swfl', 'floridastrong', 'storiesimg', 'img', 'so', 'nchflorida', 'govrondesanti', 'redcross', 'floridamed', 'ndn']
doc_3004|1575869400028131328|What happened to the Estero officials? #Estero #HurricaneIan The curfew includes unincorporated Lee County and all cities with the exception of Estero at this time, he said, as Estero officials could not be reached. https://t.co/vpp3Hcfz3b|E4ZZ8M|Fri Sep 30 15:25:17 +0000 2022|['Estero', 'HurricaneIan']||0|0|https://twitter.com/E4ZZ8M/status/1575869400028131328|['happen', 'estero', 'offici', 'estero', 'hurricaneian', 'curfew', 'includ', 'unincorpor', 'lee', 'counti', 'citi', 'except', 'estero', 'time', 'said', 'estero', 'offici', 'could', 'reach']
doc_3005|1575869387243937797|Search and Rescue Efforts Underway Following #HurricaneIan  https://t.co/iHs5ADm6Fl|michiewithwings|Fri Sep 30 15:25:14 +0000 2022|['HurricaneIan']||0|0|https://twitter.com/michiewithwings/status/1575869387243937797|['search', 'rescu', 'effort', 'underway', 'follow', 'hurricaneian']
doc_3006|1575869372518010880|sharknado with alligators is happening in florida rn and ive never been happier to have left the south 😭😭 #HurricaneIan #Hurricane #Florida|jmags_swizzle|Fri Sep 30 15:25:11 +0000 2022|['HurricaneIan', 'Hurricane', 'Florida']||0|0|https://twitter.com/jmags_swizzle/status/1575869372518010880|['sharknado', 'allig', 'happen', 'florida', 'rn', 'ive', 'never', 'happier', 'left', 'south', 'hurricaneian', 'hurrican', 'florida']
doc_3007|1575869369665875969|@Pinarello_com thank you a Pinarello managed to get warranty done. This is the service im accustomed to from the best bike manufacturer out there 🙏🏻🙏🏻#HurricaneIan #poorcustomerservice #@faustocoppi60|KevinHarare|Fri Sep 30 15:25:10 +0000 2022|['HurricaneIan', 'poorcustomerservice']|['Pinarello_com', 'faustocoppi60']|0|0|https://twitter.com/KevinHarare/status/1575869369665875969|['thank', 'pinarello', 'manag', 'get', 'warranti', 'done', 'servic', 'im', 'accustom', 'best', 'bike', 'manufactur', 'hurricaneian', 'poorcustomerservic']
doc_3008|1575869358131249152|It’s a good job they didn’t change Hurricane Ian’s name to Iona when it made landfall. There would have been more water from Republican tears than rain. #HurricaneIan|RedVeeOnXB|Fri Sep 30 15:25:07 +0000 2022|['HurricaneIan']||0|0|https://twitter.com/RedVeeOnXB/status/1575869358131249152|['good', 'job', 'chang', 'hurrican', 'ian', 'name', 'iona', 'made', 'landfal', 'would', 'water', 'republican', 'tear', 'rain', 'hurricaneian']
doc_3009|1575869338535469057|"#Ian continues to wobble its way near #SouthCarolina with landfall expected in the next few hours. https://t.co/LOEukCrTIN

#ThinkWeather #HurricaneIan https://t.co/59pBCOKZ1S"|DTNWeather|Fri Sep 30 15:25:03 +0000 2022|['Ian', 'SouthCarolina', 'ThinkWeather', 'HurricaneIan']||0|0|https://twitter.com/DTNWeather/status/1575869338535469057|['ian', 'continu', 'wobbl', 'way', 'near', 'southcarolina', 'landfal', 'expect', 'next', 'hour', 'thinkweath', 'hurricaneian']
doc_3010|1575869328850882561|"Want to help Florida rebuild after Hurricane Ian? There's a few things you need to know about the state's licensing laws first, says Trent Cotney, partner at @adamsandreese. #roofing #Florida #hurricaneian
https://t.co/d2X5ziqM6F"|RoofContr|Fri Sep 30 15:25:00 +0000 2022|['roofing', 'Florida', 'hurricaneian']|['adamsandreese']|0|0|https://twitter.com/RoofContr/status/1575869328850882561|['want', 'help', 'florida', 'rebuild', 'hurrican', 'ian', 'thing', 'need', 'know', 'state', 'licens', 'law', 'first', 'say', 'trent', 'cotney', 'partner', 'adamsandrees', 'roof', 'florida', 'hurricaneian']
doc_3011|1575869326636326912|Your support is needed by Florida caregivers who bravely remained with their residents throughout #HurricaneIan. Please consider donating using the link below to help deliver relief to long-term care workers who have been personally impacted by this devastating storm. https://t.co/epfO281ZJF|PHCA_Cares|Fri Sep 30 15:25:00 +0000 2022|['HurricaneIan']||0|0|https://twitter.com/PHCA_Cares/status/1575869326636326912|['support', 'need', 'florida', 'caregiv', 'brave', 'remain', 'resid', 'throughout', 'hurricaneian', 'pleas', 'consid', 'donat', 'use', 'link', 'help', 'deliv', 'relief', 'care', 'worker', 'person', 'impact', 'devast', 'storm']
doc_3012|1575869285263556608|11 A.M. ADVISORY: Life-threatening storm surge, damaging winds to arrive soon in the Carolinas https://t.co/HenfcuQkGo #HurricaneIan https://t.co/emI2t0UuLG|foxweather|Fri Sep 30 15:24:50 +0000 2022|['HurricaneIan']||10|1|https://twitter.com/foxweather/status/1575869285263556608|['advisori', 'storm', 'surg', 'damag', 'wind', 'arriv', 'soon', 'carolina', 'hurricaneian']
doc_3013|1575869238497378304|Why isn’t @OsceolaCountyFl listed on the @fema website? There is widespread flooding in @CityofKissimmee &amp; @CityofStCloudFL @GovRonDeSantis @RonDeSantisFL is it bc it’s a #BlueCounty or bc of #Disney #HurricaneIan @WhiteHouse @POTUS @KamalaHarris #FEMA https://t.co/Ijh66rvkrk|Baconbitsnews|Fri Sep 30 15:24:39 +0000 2022|['BlueCounty', 'Disney', 'HurricaneIan', 'FEMA']|['OsceolaCountyFl', 'fema', 'CityofKissimmee', 'CityofStCloudFL', 'GovRonDeSantis', 'RonDeSantisFL', 'WhiteHouse', 'POTUS', 'KamalaHarris']|0|0|https://twitter.com/Baconbitsnews/status/1575869238497378304|['osceolacountyfl', 'list', 'fema', 'websit', 'widespread', 'flood', 'cityofkissimme', 'amp', 'cityofstcloudfl', 'govrondesanti', 'rondesantisfl', 'bc', 'bluecounti', 'bc', 'disney', 'hurricaneian', 'whitehous', 'potu', 'kamalaharri', 'fema']
doc_3014|1575869221086674947|Crazy! The water had gone down at the time of this photo. It was up to the balcony. @fema #FortMyers  #HurricaneIan https://t.co/mL8GIyW4Da|SMayr|Fri Sep 30 15:24:35 +0000 2022|['FortMyers', 'HurricaneIan']|['fema']|0|0|https://twitter.com/SMayr/status/1575869221086674947|['crazi', 'water', 'gone', 'time', 'photo', 'balconi', 'fema', 'fortmyer', 'hurricaneian']
doc_3015|1575869184013406210|@POTUS Why isn’t @OsceolaCountyFl listed on the @fema website? There is widespread flooding in @CityofKissimmee &amp; @CityofStCloudFL @GovRonDeSantis @RonDeSantisFL is it bc it’s a #BlueCounty or bc of #Disney #HurricaneIan @WhiteHouse @POTUS @KamalaHarris #FEMA|Baconbitsnews|Fri Sep 30 15:24:26 +0000 2022|['BlueCounty', 'Disney', 'HurricaneIan', 'FEMA']|['POTUS', 'OsceolaCountyFl', 'fema', 'CityofKissimmee', 'CityofStCloudFL', 'GovRonDeSantis', 'RonDeSantisFL', 'WhiteHouse', 'POTUS', 'KamalaHarris']|0|0|https://twitter.com/Baconbitsnews/status/1575869184013406210|['potu', 'osceolacountyfl', 'list', 'fema', 'websit', 'widespread', 'flood', 'cityofkissimme', 'amp', 'cityofstcloudfl', 'govrondesanti', 'rondesantisfl', 'bc', 'bluecounti', 'bc', 'disney', 'hurricaneian', 'whitehous', 'potu', 'kamalaharri', 'fema']
doc_3016|1575869161800355840|@ClemsTiger828 ❤️🙏 Have family in Charleston, Columbia, &amp; Florence. #HurricaneIan|GeorgeB14941177|Fri Sep 30 15:24:21 +0000 2022|['HurricaneIan']|['ClemsTiger828']|1|0|https://twitter.com/GeorgeB14941177/status/1575869161800355840|['famili', 'charleston', 'columbia', 'amp', 'florenc', 'hurricaneian']
doc_3017|1575869155420516352|#HurricaneIan left 2.6 million FL customers w/o power. 22 Florida public power utilities impacted with 212,344 outages at peak of which power has been restored to &gt;57%. A team of &gt;750 line resources are working around the clock to restore power to #FLPublicPower communities. https://t.co/hZl3yMXpD4|flpublicpower|Fri Sep 30 15:24:19 +0000 2022|['HurricaneIan', 'FLPublicPower']||2|2|https://twitter.com/flpublicpower/status/1575869155420516352|['hurricaneian', 'left', 'million', 'fl', 'custom', 'power', 'florida', 'public', 'power', 'util', 'impact', 'outag', 'peak', 'power', 'restor', 'gt', 'team', 'gt', 'line', 'resourc', 'work', 'around', 'clock', 'restor', 'power', 'flpublicpow', 'commun']
doc_3018|1575869155139411968|"The Florida Division of Emergency Management will begin running barges to Sanibel Island to be able to bring more heavy equipment onto the island and help with cleanup efforts, Florida Gov. Ron DeSantis said Friday.
#Sanibel #HurricaneIan"|jeml812|Fri Sep 30 15:24:19 +0000 2022|['Sanibel', 'HurricaneIan']||4|1|https://twitter.com/jeml812/status/1575869155139411968|['florida', 'divis', 'emerg', 'manag', 'begin', 'run', 'barg', 'sanibel', 'island', 'abl', 'bring', 'heavi', 'equip', 'onto', 'island', 'help', 'cleanup', 'effort', 'florida', 'gov', 'ron', 'desanti', 'said', 'friday', 'sanibel', 'hurricaneian']
doc_3019|1575869152597786624|"Search and rescue teams are working 24/7 to help those in need in the aftermath of #HurricaneIan. 

To aid in Florida’s efforts, please visit https://t.co/BTl95Jvnl8 to help emergency personnel locate you or your loved ones."|HealthyFla|Fri Sep 30 15:24:18 +0000 2022|['HurricaneIan']||5|11|https://twitter.com/HealthyFla/status/1575869152597786624|['search', 'rescu', 'team', 'work', 'help', 'need', 'aftermath', 'hurricaneian', 'aid', 'florida', 'effort', 'pleas', 'visit', 'help', 'emerg', 'personnel', 'locat', 'love', 'one']
doc_3020|1575869148420259841|Make sure you tune in this eve 4/5/6pm 10/11pm &amp; #Fox5Plus 8pm as the @fox5dc #WeatherTeam tracks all this rain coming our way #HurricaneIan https://t.co/OyqLJc9A7a|gwenfox5dc|Fri Sep 30 15:24:17 +0000 2022|['Fox5Plus', 'WeatherTeam', 'HurricaneIan']|['fox5dc']|0|0|https://twitter.com/gwenfox5dc/status/1575869148420259841|['make', 'sure', 'tune', 'eve', 'amp', 'weatherteam', 'track', 'rain', 'come', 'way', 'hurricaneian']
doc_3021|1575869133828169730|@Crackerthe4th Why isn’t @OsceolaCountyFl listed on the @fema website? There is widespread flooding in @CityofKissimmee &amp; @CityofStCloudFL @GovRonDeSantis @RonDeSantisFL is it bc it’s a #BlueCounty or bc of #Disney #HurricaneIan @WhiteHouse @POTUS @KamalaHarris #FEMA|Baconbitsnews|Fri Sep 30 15:24:14 +0000 2022|['BlueCounty', 'Disney', 'HurricaneIan', 'FEMA']|['Crackerthe4th', 'OsceolaCountyFl', 'fema', 'CityofKissimmee', 'CityofStCloudFL', 'GovRonDeSantis', 'RonDeSantisFL', 'WhiteHouse', 'POTUS', 'KamalaHarris']|0|0|https://twitter.com/Baconbitsnews/status/1575869133828169730|['osceolacountyfl', 'list', 'fema', 'websit', 'widespread', 'flood', 'cityofkissimme', 'amp', 'cityofstcloudfl', 'govrondesanti', 'rondesantisfl', 'bc', 'bluecounti', 'bc', 'disney', 'hurricaneian', 'whitehous', 'potu', 'kamalaharri', 'fema']
doc_3022|1575869085744873474|Hurricane Ian and Having an Evacuation Plan for Your Classic Corvette https://t.co/IESvfuu0QJ #Corvette #HurricaneIan #TampaBay https://t.co/iKVtYNl6Vk|CorvetteBlogger|Fri Sep 30 15:24:02 +0000 2022|['Corvette', 'HurricaneIan', 'TampaBay']||6|1|https://twitter.com/CorvetteBlogger/status/1575869085744873474|['hurrican', 'ian', 'evacu', 'plan', 'classic', 'corvett', 'corvett', 'hurricaneian', 'tampabay']
doc_3023|1575869077158998016|"The wind and rain intensify, lonely the streets in #Charleston 
#SouthCarolina
#HurricaneIan 
#Ian2022 https://t.co/jtTnB1qADk"|pauvalpa|Fri Sep 30 15:24:00 +0000 2022|['Charleston', 'SouthCarolina', 'HurricaneIan', 'Ian2022']||1|1|https://twitter.com/pauvalpa/status/1575869077158998016|['wind', 'rain', 'intensifi', 'lone', 'street', 'charleston', 'southcarolina', 'hurricaneian']
doc_3024|1575869074692775939|Floodwater from #HurricaneIan can contain anything from sewage and sharp objects to downed power lines. Stay away from flood waters whenever possible. Don't let kids or pets get anywhere near floodwaters. https://t.co/Mi5sAudocg #Ian https://t.co/PxxtqjESTj|CDCEnvironment|Fri Sep 30 15:24:00 +0000 2022|['HurricaneIan', 'Ian']||1|1|https://twitter.com/CDCEnvironment/status/1575869074692775939|['floodwat', 'hurricaneian', 'contain', 'anyth', 'sewag', 'sharp', 'object', 'down', 'power', 'line', 'stay', 'away', 'flood', 'water', 'whenev', 'possibl', 'let', 'kid', 'pet', 'get', 'anywher', 'near', 'floodwat', 'ian']
doc_3025|1575869059962662913|More on @ATT response to #HurricaneIan issues in Florida.  @ATTNEWS @ATTPolicyKY #attemployee https://t.co/Qjpd7xE1q4|HankmangeotKY|Fri Sep 30 15:23:56 +0000 2022|['HurricaneIan', 'attemployee']|['ATT', 'ATTNEWS', 'ATTPolicyKY']|1|0|https://twitter.com/HankmangeotKY/status/1575869059962662913|['att', 'respons', 'hurricaneian', 'issu', 'florida', 'attnew', 'attpolicyki', 'attemploye']
doc_3026|1575869059823828994|Why isn’t @OsceolaCountyFl listed on the @fema website? There is widespread flooding in @CityofKissimmee &amp; @CityofStCloudFL @GovRonDeSantis @RonDeSantisFL is it bc it’s a #BlueCounty or bc of #Disney #HurricaneIan @WhiteHouse @POTUS @KamalaHarris #FEMA https://t.co/22GXswNIpC|Baconbitsnews|Fri Sep 30 15:23:56 +0000 2022|['BlueCounty', 'Disney', 'HurricaneIan', 'FEMA']|['OsceolaCountyFl', 'fema', 'CityofKissimmee', 'CityofStCloudFL', 'GovRonDeSantis', 'RonDeSantisFL', 'WhiteHouse', 'POTUS', 'KamalaHarris']|0|0|https://twitter.com/Baconbitsnews/status/1575869059823828994|['osceolacountyfl', 'list', 'fema', 'websit', 'widespread', 'flood', 'cityofkissimme', 'amp', 'cityofstcloudfl', 'govrondesanti', 'rondesantisfl', 'bc', 'bluecounti', 'bc', 'disney', 'hurricaneian', 'whitehous', 'potu', 'kamalaharri', 'fema']
doc_3027|1575869054190964738|"9/30/2022 11:00 AM EDT. #HurricaneIan Track History
https://t.co/fGv2hNZv1p https://t.co/L7geve8CCZ"|bettycjung|Fri Sep 30 15:23:55 +0000 2022|['HurricaneIan']||0|0|https://twitter.com/bettycjung/status/1575869054190964738|['edt', 'hurricaneian', 'track', 'histori']
doc_3028|1575869049682419714|Hurricane Stories® by Aquaivia® The World’s Water®: #Hurricane #ian #sc #southcarolina #Charleston #hurricaneian #hurricanestories https://t.co/QUxMLCKMgV|Aquaivia|Fri Sep 30 15:23:54 +0000 2022|['Hurricane', 'ian', 'sc', 'southcarolina', 'Charleston', 'hurricaneian', 'hurricanestories']||1|1|https://twitter.com/Aquaivia/status/1575869049682419714|['hurrican', 'world', 'hurrican', 'ian', 'sc', 'southcarolina', 'charleston', 'hurricaneian', 'hurricanestori']
doc_3029|1575869025690738689|via @TheDis: Walt Disney World to Reopen in Phases After Hurricane Ian https://t.co/SIkbdAbH6F #WDW #WaltDisneyWorld #DisneyWorld #Ian #HurricaneIan|YensidTravel|Fri Sep 30 15:23:48 +0000 2022|['WDW', 'WaltDisneyWorld', 'DisneyWorld', 'Ian', 'HurricaneIan']|['TheDis']|0|0|https://twitter.com/YensidTravel/status/1575869025690738689|['via', 'thedi', 'walt', 'disney', 'world', 'reopen', 'phase', 'hurrican', 'ian', 'wdw', 'waltdisneyworld', 'disneyworld', 'ian', 'hurricaneian']
doc_3030|1575869025560985601|South Flagler 😲#HurricaneIan https://t.co/ApAJJCQ9U5|Spice_EXG|Fri Sep 30 15:23:48 +0000 2022|['HurricaneIan']||0|0|https://twitter.com/Spice_EXG/status/1575869025560985601|['south', 'flagler', 'hurricaneian']
doc_3031|1575868992933466112|@TonyHussein4 @CharlieCrist Why isn’t @OsceolaCountyFl listed on the @fema website? There is widespread flooding in @CityofKissimmee &amp; @CityofStCloudFL @GovRonDeSantis @RonDeSantisFL is it bc it’s a #BlueCounty or bc of #Disney #HurricaneIan @WhiteHouse @POTUS @KamalaHarris #FEMA|Baconbitsnews|Fri Sep 30 15:23:40 +0000 2022|['BlueCounty', 'Disney', 'HurricaneIan', 'FEMA']|['TonyHussein4', 'CharlieCrist', 'OsceolaCountyFl', 'fema', 'CityofKissimmee', 'CityofStCloudFL', 'GovRonDeSantis', 'RonDeSantisFL', 'WhiteHouse', 'POTUS', 'KamalaHarris']|3|1|https://twitter.com/Baconbitsnews/status/1575868992933466112|['charliecrist', 'osceolacountyfl', 'list', 'fema', 'websit', 'widespread', 'flood', 'cityofkissimme', 'amp', 'cityofstcloudfl', 'govrondesanti', 'rondesantisfl', 'bc', 'bluecounti', 'bc', 'disney', 'hurricaneian', 'whitehous', 'potu', 'kamalaharri', 'fema']
doc_3032|1575868988428427264|Literally...the calm before the storm. #VSP Search &amp; Recovery Team divers standing by at our Wytheville Division HQ this AM as #vsp &amp; @VDEM discuss strategy for staging the SRT Teams in advance of #HurricaneIan's heavy rains this weekend in #SWVA &amp; eastern #Virginia. https://t.co/nD4FLOoo4k|VSPPIO|Fri Sep 30 15:23:39 +0000 2022|['VSP', 'vsp', 'HurricaneIan', 'SWVA', 'Virginia']|['VDEM']|12|4|https://twitter.com/VSPPIO/status/1575868988428427264|['liter', 'calm', 'storm', 'vsp', 'search', 'amp', 'recoveri', 'team', 'diver', 'stand', 'wythevil', 'divis', 'hq', 'vsp', 'amp', 'vdem', 'discuss', 'strategi', 'stage', 'srt', 'team', 'advanc', 'hurricaneian', 'heavi', 'rain', 'weekend', 'swva', 'amp', 'eastern', 'virginia']
doc_3033|1575868977905283072|The beautiful green landscapes of #Florida have been forever changed by #HurricaneIan.  #ProjectEverGreen encourages all of our volunteers and partners to step up and help in any way that you can. #greenercoolerEarth #projectevergreen #volunteer #healthierhappierpeople https://t.co/SKfQd6HPAz|ProjectEvrGreen|Fri Sep 30 15:23:37 +0000 2022|['Florida', 'HurricaneIan', 'ProjectEverGreen', 'greenercoolerEarth', 'projectevergreen', 'volunteer', 'healthierhappierpeople']||3|0|https://twitter.com/ProjectEvrGreen/status/1575868977905283072|['beauti', 'green', 'landscap', 'florida', 'forev', 'chang', 'hurricaneian', 'projectevergreen', 'encourag', 'volunt', 'partner', 'step', 'help', 'way', 'greenercoolerearth', 'projectevergreen', 'volunt', 'healthierhappierpeopl']
doc_3034|1575868971357650944|The Hydrocephalus Association Board and Staff send our thoughts and prayers to our friends in Florida during this difficult time of loss. And to those in North and South Carolina as this storm moves forward into their homelands. #HurricaneIan|HydroAssoc|Fri Sep 30 15:23:35 +0000 2022|['HurricaneIan']||7|1|https://twitter.com/HydroAssoc/status/1575868971357650944|['hydrocephalu', 'associ', 'board', 'staff', 'send', 'thought', 'prayer', 'friend', 'florida', 'difficult', 'time', 'loss', 'north', 'south', 'carolina', 'storm', 'move', 'forward', 'homeland', 'hurricaneian']
doc_3035|1575868971210768386|"#HurricaneIan coverage from @GrayTelevision stations:
@wmbfnews (Myrtle Beach, SC): https://t.co/T0RLXM6Axv
@Live5News (Charleston, SC): https://t.co/D3mDKTpVqI"|CodyLillich|Fri Sep 30 15:23:35 +0000 2022|['HurricaneIan']|['GrayTelevision', 'wmbfnews', 'Live5News']|3|3|https://twitter.com/CodyLillich/status/1575868971210768386|['hurricaneian', 'coverag', 'graytelevis', 'station', 'wmbfnew', 'myrtl', 'beach', 'sc', 'charleston', 'sc']
doc_3036|1575868961354551296|"@mikebettes 😲
Ian just destroyed.
Strong hurricanes and tornadoes will keep happening.
Again and again.
Climate change.
Trapped fossil fuel emissions in Earth's atmosphere is heating up our planet.
Warmer atmosphere causes warm water. 🌀🌧
#HurricaneIan
#Florida
#SouthCarolina 
@MSNBC @CNN"|jenniferclmn|Fri Sep 30 15:23:33 +0000 2022|['HurricaneIan', 'Florida', 'SouthCarolina']|['mikebettes', 'MSNBC', 'CNN']|0|0|https://twitter.com/jenniferclmn/status/1575868961354551296|['mikebett', 'ian', 'destroy', 'strong', 'hurrican', 'tornado', 'keep', 'happen', 'climat', 'chang', 'trap', 'fossil', 'fuel', 'emiss', 'earth', 'atmospher', 'heat', 'planet', 'warmer', 'atmospher', 'caus', 'warm', 'water', 'hurricaneian', 'florida', 'southcarolina', 'msnbc', 'cnn']
